2019-09-02 19:18:22.868 | INFO     | actors.harmony:connect:67 -    - 27000842:Listen Chromecast
2019-09-02 19:18:22.874 | INFO     | actors.harmony:connect:67 -    - 29651413:Watch Smart TV
2019-09-02 19:18:22.882 | INFO     | actors.harmony:connect:67 -    - 27000840:Watch Chromecast
2019-09-02 19:18:22.890 | INFO     | actors.harmony:connect:67 -    - -1:PowerOff
2019-09-02 19:18:22.898 | INFO     | actors.harmony:connect:67 -    - 27000843:Watch HTPC
2019-09-02 19:18:22.905 | INFO     | actors.harmony:connect:67 -    - 33058861:Watch Blu-Ray/DVD
2019-09-02 19:18:22.913 | INFO     | actors.harmony:connect:72 - > Current activity, id=27000842, name=Listen Chromecast
2019-09-02 19:18:22.925 | INFO     | http_server:configure:29 - Configuring web server, host=0.0.0.0, port=8880
2019-09-02 19:18:22.940 | INFO     | actors.actor:loop:29 - Running tellstick actor loop
2019-09-02 19:18:22.947 | INFO     | actors.actor:loop:29 - Running harmony actor loop
2019-09-02 19:27:09.869 | INFO     | actors.harmony:new_activity:92 - New activity, id=27000842, name=Listen Chromecast
2019-09-02 19:27:09.880 | INFO     | actors.harmony:new_config:107 - !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
2019-09-02 19:27:09.888 | INFO     | actors.harmony:new_config:108 - Configuration has been updated
2019-09-02 19:27:09.902 | INFO     | core:events_processor:89 - Event received: harmony.activity.listen_chromecast, {'id': 27000842, 'name': 'Listen Chromecast'}
2019-09-02 19:28:34.496 | INFO     | actors.harmony:new_activity:92 - New activity, id=27000842, name=Listen Chromecast
2019-09-02 19:28:34.503 | INFO     | actors.harmony:new_config:107 - !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
2019-09-02 19:28:34.508 | INFO     | actors.harmony:new_config:108 - Configuration has been updated
2019-09-02 19:28:34.513 | INFO     | core:events_processor:89 - Event received: harmony.activity.listen_chromecast, {'id': 27000842, 'name': 'Listen Chromecast'}
2019-09-02 19:30:32.302 | INFO     | core:__init__:19 - --------------------------------------------------
2019-09-02 19:30:32.310 | INFO     | core:__init__:20 - Initializing...
2019-09-02 19:30:32.318 | INFO     | core:run:39 - Registering 2 actor instances
2019-09-02 19:30:32.325 | INFO     | actors.actor:__init__:14 - Initializing TellstickActor object, alias=tellstick
2019-09-02 19:30:32.384 | INFO     | actors.tellstick:get_devices:103 - > Device: 101, Stue - tak (G1B1), arctech, 1, selflearning-dimmer
2019-09-02 19:30:32.398 | INFO     | actors.tellstick:get_devices:103 - > Device: 102, Stue - vindu (G1B2), arctech, 1, selflearning-dimmer
2019-09-02 19:30:32.421 | INFO     | actors.tellstick:get_devices:103 - > Device: 103, Stue - hylle (G1B3), arctech, 1, selflearning-switch
2019-09-02 19:30:32.436 | INFO     | actors.tellstick:get_devices:103 - > Device: 104, Stue - skrivepult (G1B4), arctech, 1, selflearning-dimmer
2019-09-02 19:30:32.455 | INFO     | actors.tellstick:get_devices:103 - > Device: 201, Kjøkken - spisebord (G2B1), arctech, 1, selflearning-dimmer
2019-09-02 19:30:32.472 | INFO     | actors.tellstick:get_devices:103 - > Device: 202, Kjøkken - vifte (G2B2), arctech, 1, selflearning-dimmer
2019-09-02 19:30:32.486 | INFO     | actors.tellstick:get_devices:103 - > Device: 203, Kjøkken - gang (G2B3), arctech, 1, selflearning-dimmer
2019-09-02 19:30:32.501 | INFO     | actors.tellstick:get_devices:103 - > Device: 501, Button, arctech, 1, selflearning-dimmer
2019-09-02 19:30:32.511 | INFO     | actors.actor:__init__:14 - Initializing HarmonyActor object, alias=harmony
2019-09-02 19:30:33.764 | INFO     | actors.harmony:connect:47 - Connected to Harmony HUB, name=192.168.1.6, fw=4.15.250
2019-09-02 19:30:33.769 | INFO     | actors.harmony:connect:64 - > Activities:
2019-09-02 19:30:33.774 | INFO     | actors.harmony:connect:67 -    27000842:Listen Chromecast
2019-09-02 19:30:33.782 | INFO     | actors.harmony:connect:67 -    27000840:Watch Chromecast
